Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2016-419334,7630750315,11/20/2016 04:55:00 AM,,11/20/2016 04:58:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,MOUNT BAKER,WETMORE AVE S / S BYRON ST,-122.293611336,47.57435263
2016-419277,7698839366,11/20/2016 03:17:00 AM,,11/20/2016 04:48:00 AM,A,PERSON,SEX OFFENSES,Rape,11A,SW,F,F1,HIGH POINT,,0,0
2016-419323,7700028029,11/20/2016 04:42:00 AM,,11/20/2016 04:42:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,Q,Q3,QUEEN ANNE,5XX BLOCK OF QUEEN ANNE AVE N,-122.356714535,47.62392989
2016-418176,7691097603,11/19/2016 04:52:00 AM,,11/19/2016 04:52:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,R,R1,MID BEACON HILL,28XX BLOCK OF S ALASKA ST,-122.294645666,47.56084993
2016-418166,7697947856,11/19/2016 04:21:00 AM,,11/19/2016 04:21:00 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E3,FIRST HILL,10XX BLOCK OF PIKE ST,-122.329469064,47.61323361
2016-418166,7697947858,11/19/2016 04:21:00 AM,,11/19/2016 04:21:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,E,E3,FIRST HILL,10XX BLOCK OF PIKE ST,-122.329469064,47.61323361
2016-414108,7652962795,11/16/2016 04:23:00 AM,,11/16/2016 04:23:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,C,C1,CAPITOL HILL,12XX BLOCK OF 15TH AVE E,-122.312507871,47.63148824
2016-411507,7689670573,11/14/2016 04:00:00 AM,,11/14/2016 04:46:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,SW,W,W2,ALASKA JUNCTION,47XX BLOCK OF 42ND AVE SW,-122.385483507,47.56019555
2016-410537,7674554356,11/12/2016 08:00:00 PM,11/13/2016 12:50:00 AM,11/13/2016 04:57:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M1,DOWNTOWN COMMERCIAL,15XX BLOCK OF WESTERN AVE,-122.341580235,47.60885551
2016-410651,7625844137,11/13/2016 04:20:00 AM,,11/13/2016 04:20:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O2,SODO,38XX BLOCK OF AIRPORT WAY S,-122.322702218,47.56938989
2016-410651,7625844138,11/13/2016 04:20:00 AM,,11/13/2016 04:20:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,O,O2,SODO,38XX BLOCK OF AIRPORT WAY S,-122.322702218,47.56938989
2016-409359,7685703837,11/12/2016 04:20:00 AM,11/12/2016 04:55:00 AM,11/12/2016 04:56:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,CLAREMONT/RAINIER VISTA,40XX BLOCK OF MARTIN LUTHER KING JR WAY S,-122.296806448,47.56720509
2016-409376,7683926805,11/12/2016 04:41:00 AM,,11/12/2016 04:41:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,L,L1,NORTHGATE,14XX BLOCK OF NE 125TH ST,-122.313360671,47.7194185
2016-406592,7674224073,11/09/2016 11:00:00 PM,11/10/2016 04:30:00 AM,11/10/2016 04:36:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,C,C1,CAPITOL HILL,20XX BLOCK OF FEDERAL AVE E,-122.319020977,47.63782394
2016-405473,7680735627,11/09/2016 04:02:00 AM,,11/09/2016 04:02:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,1XX BLOCK OF YESLER WAY,-122.334038709,47.60172211
2016-404074,7680455335,11/08/2016 04:20:00 AM,,11/08/2016 04:20:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,O,O2,SODO,S SPOKANE ST / 1ST AVE S,-122.334193714,47.57139258
2016-402728,7655025438,11/07/2016 04:42:00 AM,,11/07/2016 04:42:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C2,CENTRAL AREA/SQUIRE PARK,23RD AVE E / E HARRISON ST,-122.302460992,47.62265811
2016-402725,7695097977,11/07/2016 04:29:00 AM,,11/07/2016 04:29:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,FIRST HILL,8XX BLOCK OF MADISON ST,-122.327915886,47.60817662
2016-402711,7696610433,11/07/2016 03:00:00 AM,11/07/2016 04:06:00 AM,11/07/2016 04:06:00 AM,A,PROPERTY,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,E,C,C1,CAPITOL HILL,4XX BLOCK OF 14TH AVE E,-122.314663143,47.62253214
2016-402708,7639952181,11/07/2016 02:30:00 AM,,11/07/2016 04:00:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N3,NORTHGATE,96XX BLOCK OF MIDVALE AVE N,-122.343324575,47.69907211
2016-401479,7672062470,11/05/2016 11:28:00 PM,,11/06/2016 04:44:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,S,R,R3,LAKEWOOD/SEWARD PARK,S ADAMS ST / LAKE WASHINGTON BLVD S,-122.267955781,47.56530319
2016-401479,7672062472,11/05/2016 11:28:00 PM,,11/06/2016 04:44:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,S,R,R3,LAKEWOOD/SEWARD PARK,S ADAMS ST / LAKE WASHINGTON BLVD S,-122.267955781,47.56530319
2016-401479,7672062475,11/05/2016 11:28:00 PM,,11/06/2016 04:44:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,R,R3,LAKEWOOD/SEWARD PARK,S ADAMS ST / LAKE WASHINGTON BLVD S,-122.267955781,47.56530319
2016-401479,7672062476,11/05/2016 11:28:00 PM,,11/06/2016 04:44:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R3,LAKEWOOD/SEWARD PARK,S ADAMS ST / LAKE WASHINGTON BLVD S,-122.267955781,47.56530319
2016-401699,7646340144,11/06/2016 04:20:00 AM,11/06/2016 04:20:00 AM,11/06/2016 04:20:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M1,BELLTOWN,20XX BLOCK OF 1ST AVE,-122.343262296,47.61145276
2016-401691,7665751393,11/06/2016 04:02:00 AM,,11/06/2016 04:02:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,O,O1,SODO,29XX BLOCK OF 1ST AVE S,-122.334202468,47.57665156
2016-400543,7672942176,11/05/2016 04:54:00 AM,,11/05/2016 04:54:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,SW,W,W1,NORTH ADMIRAL,23XX BLOCK OF 42ND AVE SW,-122.385137117,47.58208971
2016-400540,7627084351,11/05/2016 04:41:00 AM,,11/05/2016 04:41:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N2,NORTHGATE,139XX BLOCK OF 4TH AVE NE,-122.325422708,47.72919593
2016-400540,7627084355,11/05/2016 04:41:00 AM,,11/05/2016 04:41:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N2,NORTHGATE,139XX BLOCK OF 4TH AVE NE,-122.325422708,47.72919593
2016-400528,7662976032,11/05/2016 04:20:00 AM,,11/05/2016 04:21:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,PHINNEY RIDGE,5XX BLOCK OF N 60TH ST,-122.352146336,47.67245423
2016-397670,7650862648,11/03/2016 04:41:00 AM,,11/03/2016 04:41:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,S,S3,RAINIER VIEW,96XX BLOCK OF 51ST AVE S,-122.270028135,47.51624803
2016-397647,7699149263,11/03/2016 02:00:00 AM,11/03/2016 04:00:00 AM,11/03/2016 04:06:00 AM,A,PERSON,SEX OFFENSES,Rape,11A,N,J,J3,ROOSEVELT/RAVENNA,,0,0
2016-396287,7632046264,11/02/2016 04:12:00 AM,,11/02/2016 04:12:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,O,O1,SODO,S HORTON ST / 1ST AVE S,-122.334203659,47.57438558
2016-395040,7666898361,11/01/2016 04:55:00 AM,,11/01/2016 04:55:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,COLUMBIA ST / POST AVE,-122.335523439,47.60302211
2016-395022,7663197377,11/01/2016 04:05:00 AM,,11/01/2016 04:18:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q2,QUEEN ANNE,1XX BLOCK OF W DRAVUS ST,-122.359284423,47.64866128
2016-393727,7695098325,10/31/2016 04:20:00 AM,10/31/2016 04:35:00 AM,10/31/2016 04:35:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,L,L1,NORTHGATE,8XX BLOCK OF NE 117TH ST,-122.320015927,47.71402484
2016-393722,7691558080,10/31/2016 04:29:00 AM,,10/31/2016 04:31:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E3,CAPITOL HILL,15XX BLOCK OF BELMONT AVE,-122.324465313,47.61465973
2016-393722,7691558078,10/31/2016 04:29:00 AM,,10/31/2016 04:31:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,CAPITOL HILL,15XX BLOCK OF BELMONT AVE,-122.324465313,47.61465973
2016-392751,7699070626,10/30/2016 04:17:00 AM,,10/30/2016 04:17:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K3,DOWNTOWN COMMERCIAL,5TH AVE / TERRACE ST,-122.327883424,47.60227244
2016-391471,7675700546,10/29/2016 04:38:00 AM,,10/29/2016 04:38:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,SW,F,F3,HIGHLAND PARK,77XX BLOCK OF 10TH AVE SW,-122.348036112,47.53261068
2016-391466,7655832048,10/29/2016 04:32:00 AM,,10/29/2016 04:32:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,W,K,K1,DOWNTOWN COMMERCIAL,6XX BLOCK OF 3RD AVE,-122.33173538,47.60312654
2016-391435,7678742186,10/29/2016 03:30:00 AM,,10/29/2016 04:20:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,U,U3,SANDPOINT,77XX BLOCK OF 25TH AVE NE,-122.300827124,47.68576614
2016-391424,7690361308,10/29/2016 04:17:00 AM,,10/29/2016 04:17:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,17XX BLOCK OF SUMMIT AVE,-122.325552288,47.61704061
2016-389940,7696807984,10/28/2016 04:41:00 AM,,10/28/2016 04:41:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S2,BRIGHTON/DUNLAP,S CLOVERDALE ST / M L KING JR WAY S,-122.279013428,47.52611725
2016-389940,7696807985,10/28/2016 04:41:00 AM,,10/28/2016 04:41:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S2,BRIGHTON/DUNLAP,S CLOVERDALE ST / M L KING JR WAY S,-122.279013428,47.52611725
2016-388492,7641292124,10/27/2016 04:04:00 AM,10/27/2016 04:04:00 AM,10/27/2016 04:34:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F3,HIGHLAND PARK,94XX BLOCK OF 8TH AVE SW,-122.345428232,47.51821962
2016-385810,7661557350,10/25/2016 04:10:00 AM,,10/25/2016 04:59:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,W,W2,ALASKA JUNCTION,44XX BLOCK OF 44TH AVE SW,-122.388127628,47.56385064
2016-385813,7657193963,10/25/2016 04:25:00 AM,,10/25/2016 04:25:00 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,D,D3,SLU/CASCADE,MINOR AVE / STEWART ST,-122.331858559,47.61760953
2016-384508,7694229718,10/23/2016 03:00:00 PM,10/24/2016 03:00:00 AM,10/24/2016 04:23:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E2,CAPITOL HILL,10XX BLOCK OF E SENECA ST,-122.318848825,47.61217992
2016-382163,7656448944,10/22/2016 04:33:00 AM,,10/22/2016 04:33:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E2,CAPITOL HILL,15XX BLOCK OF 11TH AVE,-122.318150199,47.61467441
2016-382188,7629157124,10/22/2016 02:15:00 AM,10/22/2016 04:00:00 AM,10/22/2016 04:16:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,7XX BLOCK OF 1ST AVE,-122.334607817,47.60291195
2016-376723,7667633699,10/18/2016 04:40:00 AM,10/18/2016 04:48:00 AM,10/18/2016 04:48:00 AM,A,PROPERTY,ARSON,Arson,200,W,Q,Q1,MAGNOLIA,28XX BLOCK OF 34TH AVE W,-122.400935631,47.64591346
2016-375412,7647769741,10/17/2016 03:00:00 AM,10/17/2016 04:27:00 AM,10/17/2016 04:27:00 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R1,NORTH BEACON HILL,21XX BLOCK OF 19TH AVE S,-122.308163493,47.58410081
2016-375411,7651740780,10/17/2016 04:12:00 AM,,10/17/2016 04:22:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W3,FAUNTLEROY SW,88XX BLOCK OF 35TH AVE SW,-122.376669152,47.52375663
2016-374431,7634464783,10/16/2016 12:01:00 AM,10/16/2016 04:55:00 AM,10/16/2016 04:55:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E3,FIRST HILL,PIKE ST / BOREN AVE,-122.3289131,47.61346582
2016-374437,7645971291,10/15/2016 08:00:00 PM,10/16/2016 04:30:00 AM,10/16/2016 04:53:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q2,QUEEN ANNE,1XX BLOCK OF FLORENTIA ST,-122.35501627,47.64688695
2016-908304,7626066845,10/15/2016 11:00:00 AM,10/16/2016 03:00:00 AM,10/16/2016 04:45:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,PIONEER SQUARE,1XX BLOCK OF YESLER WAY,-122.333196801,47.601721
2016-374430,7688757867,10/16/2016 04:35:00 AM,,10/16/2016 04:37:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B3,PHINNEY RIDGE,13XX BLOCK OF N 50TH ST,-122.341144754,47.66503632
2016-373364,7651270816,10/15/2016 04:52:00 AM,,10/15/2016 04:52:00 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,W,K,K1,DOWNTOWN COMMERCIAL,,0,0
2016-373350,7630010378,10/15/2016 04:20:00 AM,10/15/2016 04:20:00 AM,10/15/2016 04:20:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R1,MID BEACON HILL,S FERDINAND ST / 15TH AVE S,-122.31343051,47.55904955
2016-370881,7646613614,10/13/2016 12:00:00 AM,,10/13/2016 04:43:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,1XX BLOCK OF WALL ST,-122.350736188,47.61315765
2016-370865,7665779331,09/15/2016 03:00:00 PM,,10/13/2016 04:14:00 AM,B,PROPERTY,BAD CHECKS,Bad Checks,90A,N,N,N3,NORTHGATE,113XX BLOCK OF CORLISS AVE N,-122.331364122,47.71112068
2016-369596,7663029008,10/12/2016 02:32:00 AM,,10/12/2016 04:40:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,J,J2,BALLARD NORTH,32XX BLOCK OF NW 80TH ST,-122.398718409,47.68674055
2016-368116,7692368896,10/10/2016 10:46:00 PM,10/11/2016 04:46:00 AM,10/11/2016 04:46:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q3,QUEEN ANNE,1XX BLOCK OF REPUBLICAN ST,-122.354761839,47.62326913
2016-364745,7688908720,10/08/2016 04:00:00 AM,,10/08/2016 04:41:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,92XX BLOCK OF 24TH AVE SW,-122.363207033,47.52010954
2016-364732,7700083571,10/08/2016 04:02:00 AM,,10/08/2016 04:04:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R3,LAKEWOOD/SEWARD PARK,51XX BLOCK OF S FINDLAY ST,-122.26877593,47.55188238
2016-359306,7642895794,10/03/2016 11:00:00 AM,10/04/2016 04:00:00 AM,10/04/2016 04:52:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,L,L2,NORTHGATE,5XX BLOCK OF NE NORTHGATE WAY,-122.321918379,47.70858578
2016-359301,7639516583,10/03/2016 04:00:00 PM,10/04/2016 04:51:00 AM,10/04/2016 04:51:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,O,O3,GEORGETOWN,65XX BLOCK OF 3RD AVE S,-122.330785387,47.54404142
2016-359297,7652426349,10/04/2016 04:40:00 AM,,10/04/2016 04:40:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,W,Q,Q3,QUEEN ANNE,1XX BLOCK OF REPUBLICAN ST,-122.354761839,47.62326913
2016-359291,7661407741,10/04/2016 04:25:00 AM,,10/04/2016 04:29:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,NORTHGATE,1XX BLOCK OF NE 1XX BLOCK OFTH ST,-122.328232531,47.71951899
2016-357996,7649525011,10/03/2016 12:01:00 AM,10/03/2016 04:45:00 AM,10/03/2016 04:52:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R2,MOUNT BAKER,32XX BLOCK OF 34TH AVE S,-122.289877561,47.57449356
2016-357896,7631119259,10/02/2016 12:51:00 AM,10/02/2016 12:51:00 AM,10/03/2016 04:43:00 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,Q,Q2,QUEEN ANNE,5XX BLOCK OF NEWTON ST,-122.34651328,47.63655306
2016-357975,7698174170,10/01/2016 06:00:00 PM,10/02/2016 06:00:00 PM,10/03/2016 04:42:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,S,S3,RAINIER BEACH,94XX BLOCK OF 58TH AVE S,-122.260504923,47.51762361
2016-356972,7671126345,10/02/2016 04:52:00 AM,,10/02/2016 04:52:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,L,L2,NORTHGATE,107XX BLOCK OF 8TH AVE NE,-122.320532545,47.70721264
2016-356962,7627687551,10/02/2016 03:40:00 AM,,10/02/2016 04:15:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,M,M3,DOWNTOWN COMMERCIAL,15XX BLOCK OF 7TH AVE,-122.333808099,47.61210339
2016-906629,7657511102,09/30/2016 10:00:00 PM,10/01/2016 02:00:00 AM,10/01/2016 04:14:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U3,SANDPOINT,45XX BLOCK OF 46TH AVE NE,-122.27835045,47.66219224
2016-355776,7649974311,10/01/2016 04:00:00 AM,,10/01/2016 04:09:00 AM,A,PROPERTY,ROBBERY,Robbery,120,N,U,U1,ROOSEVELT/RAVENNA,ROOSEVELT WAY NE / NE 63RD ST,-122.317363335,47.67415683
2016-354338,7638370425,09/30/2016 04:00:00 AM,,09/30/2016 04:36:00 AM,A,PROPERTY,ROBBERY,Robbery,120,S,O,O3,GEORGETOWN,11XX BLOCK OF S ALBRO PL,-122.318303755,47.54532446
2016-354333,7660031349,09/30/2016 03:30:00 AM,09/30/2016 04:15:00 AM,09/30/2016 04:16:00 AM,A,PROPERTY,ROBBERY,Robbery,120,E,G,G1,FIRST HILL,1XX BLOCK OF BROADWAY,-122.320740919,47.60310737
2016-353002,7699763379,09/29/2016 03:45:00 AM,,09/29/2016 04:12:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B3,WALLINGFORD,21XX BLOCK OF N NORTHLAKE WAY,-122.332493897,47.64829623
2016-351591,7696790480,09/27/2016 10:00:00 PM,09/28/2016 04:54:00 AM,09/28/2016 04:54:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W2,NORTH DELRIDGE,50XX BLOCK OF 35TH AVE SW,-122.376253292,47.55651742
2016-350202,7647801467,09/27/2016 04:34:00 AM,,09/27/2016 04:34:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D3,SLU/CASCADE,STEWART ST / YALE AVE N,-122.330412598,47.61872749
2016-348912,7684752595,09/24/2016 05:00:00 PM,09/25/2016 10:00:00 AM,09/26/2016 04:32:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R3,LAKEWOOD/SEWARD PARK,60XX BLOCK OF UPLAND TER S,-122.265453972,47.54812902
2016-348910,7672571144,09/26/2016 04:31:00 AM,,09/26/2016 04:31:00 AM,A,PROPERTY,ARSON,Arson,200,N,N,N3,NORTHGATE,113XX BLOCK OF CORLISS AVE N,-122.331364122,47.71112068
2016-347761,7626123071,09/25/2016 04:50:00 AM,,09/25/2016 04:55:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E2,CAPITOL HILL,12TH AVE / E PINE ST,-122.31685417,47.61526393
2016-346792,7642385060,09/24/2016 09:20:00 PM,,09/25/2016 04:37:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B3,FREMONT,38XX BLOCK OF WOODLAND PARK AVE N,-122.343990252,47.6532509
2016-347748,7648276793,09/25/2016 04:31:00 AM,,09/25/2016 04:31:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,8XX BLOCK OF E PIKE ST,-122.321445651,47.61407093
2016-347740,7688445844,09/25/2016 02:15:00 AM,09/25/2016 04:00:00 AM,09/25/2016 04:10:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,MAYNARD AVE S / S KING ST,-122.325058629,47.5983519
2016-347736,7642164719,09/17/2016 11:00:00 PM,09/18/2016 07:00:00 AM,09/25/2016 04:06:00 AM,A,PROPERTY,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,S,R,R1,NORTH BEACON HILL,31XX BLOCK OF 24TH AVE S,-122.30130276,47.57552458
2016-347739,7635149927,09/25/2016 03:43:00 AM,,09/25/2016 04:03:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,12XX BLOCK OF N 107TH ST,-122.342697966,47.7068819
2016-346460,7691382912,09/24/2016 04:19:00 AM,,09/24/2016 04:39:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,FREMONT,46XX BLOCK OF FREMONT AVE N,-122.350031166,47.6625055
2016-345990,7638680394,09/23/2016 08:15:00 PM,,09/24/2016 04:36:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,BALLARD SOUTH,9XX BLOCK OF NW 45TH ST,-122.369692489,47.66146817
2016-344995,7627404873,09/23/2016 03:31:00 AM,,09/23/2016 04:54:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2016-345028,7694121121,09/23/2016 04:38:00 AM,,09/23/2016 04:38:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N1,BITTERLAKE,110XX BLOCK OF EVANSTON AVE N,-122.3514913,47.70961102
2016-345036,7653250327,09/23/2016 02:00:00 AM,09/23/2016 04:34:00 AM,09/23/2016 04:34:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,40XX BLOCK OF UNIVERSITY WAY NE,-122.313276529,47.65567069
2016-345020,7632658214,09/22/2016 08:00:00 PM,09/23/2016 04:00:00 AM,09/23/2016 04:31:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,O,O3,MID BEACON HILL,52XX BLOCK OF 13TH AVE S,-122.316124458,47.55527723
2016-344982,7696914296,09/22/2016 06:00:00 PM,09/23/2016 02:15:00 AM,09/23/2016 04:00:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,COLUMBIA ST / 2ND AVE,-122.333824569,47.6037328
2016-343637,7687275224,09/22/2016 04:34:00 AM,,09/22/2016 04:34:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,17XX BLOCK OF NW 57TH ST,-122.380508348,47.67017748
2016-343511,7685634459,09/22/2016 12:11:00 AM,,09/22/2016 04:01:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,U,U2,UNIVERSITY,45XX BLOCK OF ROOSEVELT WAY NE,-122.317451102,47.66219941
