Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2019-442554,11907962206,11/29/2019 04:30:00 AM,11/29/2019 05:38:00 AM,11/29/2019 05:01:38 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,U,U1,ROOSEVELT/RAVENNA,73XX BLOCK OF ROOSEVELT WAY NE,-122.317464085,47.68189427
2019-440804,11907077998,11/26/2019 03:00:00 PM,11/27/2019 09:23:00 AM,11/28/2019 05:48:17 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F1,NORTH DELRIDGE,56XX BLOCK OF DELRIDGE WAY SW,-122.362999077,47.55101312
2019-438880,11905240129,11/25/2019 06:00:00 PM,11/25/2019 07:00:00 PM,11/26/2019 05:42:29 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,C,C1,CENTRAL AREA/SQUIRE PARK,18XX BLOCK OF 15TH AVE,-122.312749387,47.61807621
2019-437901,11892141565,11/25/2019 12:30:00 AM,11/25/2019 02:00:00 AM,11/25/2019 05:18:55 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,E,E1,CAPITOL HILL,17XX BLOCK OF E OLIVE WAY,-122.323273021,47.61984292
2019-437021,11891109247,11/23/2019 11:30:00 PM,11/24/2019 02:00:00 AM,11/24/2019 05:28:13 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D3,EASTLAKE - WEST,15XX BLOCK OF FAIRVIEW AVE E,-122.326933703,47.63288034
2019-436834,11891077004,11/24/2019 12:41:39 AM,,11/24/2019 05:04:02 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K1,DOWNTOWN COMMERCIAL,SPRING ST / 6TH AVE,-122.331342544,47.60773005
2019-915702,11889937230,11/15/2019 06:10:00 PM,11/22/2019 03:10:00 PM,11/23/2019 05:43:10 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N3,GREENWOOD,FREMONT AVE N / N 88TH ST,-122.349937744,47.69275348
2019-915703,11889937074,11/15/2019 12:00:00 AM,11/16/2019 12:00:00 AM,11/23/2019 05:43:04 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,41XX BLOCK OF 11TH AVE NE,-122.316665195,47.6579168
2019-915701,11889932358,11/22/2019 06:00:00 PM,11/22/2019 06:00:00 PM,11/23/2019 05:33:26 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,SW,W,W2,ALASKA JUNCTION,47XX BLOCK OF 40TH AVE SW,-122.382835026,47.56017069
2019-915700,11889932271,10/09/2019 11:45:00 AM,11/19/2019 05:00:00 AM,11/23/2019 05:33:18 AM,A,PROPERTY,FRAUD OFFENSES,Identity Theft,26F,S,S,S3,RAINIER VIEW,60XX BLOCK OF S PILGRIM ST,-122.257603568,47.51518702
2019-915699,11889932146,11/22/2019 04:00:00 PM,11/22/2019 04:00:00 PM,11/23/2019 05:33:11 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W3,FAUNTLEROY SW,84XX BLOCK OF 36TH AVE SW,-122.378379584,47.52716416
2019-915698,11889931996,11/22/2019 08:40:00 AM,11/22/2019 04:00:00 PM,11/23/2019 05:33:04 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B3,WALLINGFORD,44XX BLOCK OF INTERLAKE AVE N,-122.340676415,47.66031643
2019-915697,11889926808,11/21/2019 11:45:00 AM,11/22/2019 04:47:00 PM,11/23/2019 05:23:04 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N3,NORTHGATE,85XX BLOCK OF STONE AVE N,-122.341305599,47.69144753
2019-435814,11889928706,11/23/2019 05:02:00 AM,,11/23/2019 05:22:28 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,SLU/CASCADE,3XX BLOCK OF BLANCHARD ST,-122.343063925,47.61426825
2019-434281,11875976217,11/22/2019 12:25:00 AM,,11/22/2019 05:01:44 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R1,NORTH BEACON HILL,10XX BLOCK OF 12TH AVE S,-122.31728077,47.59268664
2019-433002,11874500986,11/21/2019 04:54:00 AM,,11/21/2019 05:31:31 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U2,UNIVERSITY,47XX BLOCK OF 12TH AVE NE,-122.315250735,47.66401157
2019-431471,11863075173,11/19/2019 10:00:00 PM,11/19/2019 11:59:00 PM,11/20/2019 05:39:57 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,C,C1,CAPITOL HILL,5XX BLOCK OF 14TH AVE E,-122.314644632,47.62368428
2019-428763,11859878996,11/18/2019 04:52:00 AM,,11/18/2019 05:39:24 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,2ND AVE / SENECA ST,-122.336434187,47.60658579
2019-427881,11859404906,11/17/2019 04:28:00 AM,,11/17/2019 05:15:50 AM,A,SOCIETY,PROSTITUTION OFFENSES,Purchasing Prostitution,40C,N,N,N2,BITTERLAKE,141XX BLOCK OF LINDEN AVE N,-122.347771818,47.73167696
2019-427856,11932181027,11/17/2019 03:35:00 AM,,11/17/2019 05:02:34 AM,A,PROPERTY,ROBBERY,Robbery,120,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2019-915331,11844502160,11/15/2019 03:25:00 PM,11/15/2019 03:48:00 PM,11/16/2019 05:54:39 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q1,MAGNOLIA,16XX BLOCK OF W DRAVUS ST,-122.378185653,47.64846567
2019-915330,11844501975,11/15/2019 02:45:00 PM,11/15/2019 03:00:00 PM,11/16/2019 05:54:30 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,34XX BLOCK OF SW CLOVERDALE ST,-122.375961969,47.52646987
2019-915329,11844501814,11/14/2019 06:15:00 PM,11/14/2019 08:45:00 PM,11/16/2019 05:54:20 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M2,DOWNTOWN COMMERCIAL,6XX BLOCK OF PINE ST,-122.334817764,47.61236844
2019-915328,11844501693,10/31/2019 09:00:00 AM,10/31/2019 11:00:00 AM,11/16/2019 05:54:10 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N3,NORTHGATE,96XX BLOCK OF COLLEGE WAY N,-122.335049793,47.69867736
2019-426683,11844494357,11/16/2019 04:40:00 AM,11/16/2019 04:50:00 AM,11/16/2019 05:36:55 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,L,L3,SANDPOINT,95XX BLOCK OF 35TH AVE NE,-122.290552015,47.69790312
2019-426664,11844487364,11/16/2019 04:43:00 AM,11/16/2019 04:33:00 AM,11/16/2019 05:20:08 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,L,L3,SANDPOINT,95XX BLOCK OF 35TH AVE NE,-122.290552015,47.69790312
2019-425173,11820901247,11/15/2019 05:07:00 AM,,11/15/2019 05:41:32 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,R,R2,MOUNT BAKER,I90 EB / RAINIER AVE S,-122.307037697,47.58999456
2019-420993,11717054435,11/12/2019 05:04:00 AM,,11/12/2019 05:41:46 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F1,HIGH POINT,73XX BLOCK OF DELRIDGE WAY SW,-122.361185867,47.53726586
2019-420857,11717035773,11/11/2019 11:37:00 PM,11/11/2019 11:37:00 PM,11/12/2019 05:13:16 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q3,SLU/CASCADE,DENNY WAY / BROAD ST,-122.350355314,47.61858192
2019-416093,11693940031,11/07/2019 01:00:00 PM,11/08/2019 04:40:00 AM,11/08/2019 05:21:03 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,N,N1,BITTERLAKE,132XX BLOCK OF LINDEN AVE N,-122.347933095,47.72503884
2019-414647,11689955843,11/07/2019 04:00:00 AM,,11/07/2019 05:18:17 AM,A,PROPERTY,ARSON,Arson,200,N,N,N3,NORTHGATE,107XX BLOCK OF STONE AVE N,-122.342050837,47.70778305
2019-411644,11685536226,11/04/2019 07:45:00 PM,11/04/2019 09:45:00 PM,11/05/2019 05:22:54 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,9XX BLOCK OF POPLAR PL S,-122.311984692,47.5947223
2019-411644,11685534805,11/04/2019 07:45:00 PM,11/04/2019 09:45:00 PM,11/05/2019 05:22:54 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,9XX BLOCK OF POPLAR PL S,-122.311984692,47.5947223
2019-410494,11683715879,11/04/2019 03:58:00 AM,11/04/2019 04:06:00 AM,11/04/2019 05:02:03 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W2,ALASKA JUNCTION,44XX BLOCK OF 48TH AVE SW,-122.393461193,47.5638751
2019-914652,11673171047,11/02/2019 12:00:00 AM,11/02/2019 03:00:00 PM,11/03/2019 05:55:16 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F3,SOUTH PARK,5XX BLOCK OF S TRENTON ST,-122.326921175,47.52477768
2019-914651,11673162568,11/01/2019 05:00:00 PM,11/02/2019 04:45:00 PM,11/03/2019 05:45:19 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R3,HILLMAN CITY,48XX BLOCK OF S ORCAS ST,-122.271279886,47.55114566
2019-914649,11673139040,11/02/2019 11:45:00 AM,11/02/2019 11:57:00 AM,11/03/2019 05:15:20 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U1,ROOSEVELT/RAVENNA,62XX BLOCK OF 20TH AVE NE,-122.306518382,47.67413077
2019-406567,11637864733,11/01/2019 02:17:00 AM,,11/01/2019 05:25:26 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S2,RAINIER BEACH,86XX BLOCK OF RAINIER AVE S,-122.269982034,47.52473905
2019-405193,11622688519,10/31/2019 05:30:00 AM,10/31/2019 06:00:00 AM,10/31/2019 05:55:50 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U2,UNIVERSITY,47XX BLOCK OF 12TH AVE NE,-122.315250735,47.66401157
2019-405128,11622704285,10/30/2019 10:00:00 PM,10/31/2019 01:00:00 AM,10/31/2019 05:32:24 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,SW,W,W2,ALASKA JUNCTION,45XX BLOCK OF 42ND AVE SW,-122.38545658,47.56197325
2019-401074,11485479968,10/25/2019 05:45:00 PM,10/28/2019 05:40:00 AM,10/28/2019 05:54:07 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,COLUMBIA ST / 1ST AVE,-122.334934564,47.60326856
2019-400093,11455529241,10/27/2019 05:33:00 AM,10/27/2019 05:58:00 AM,10/27/2019 05:57:11 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,W,K,K2,PIONEER SQUARE,2XX BLOCK OF S KING ST,-122.330976342,47.59828697
2019-400037,11455516658,10/27/2019 03:30:00 AM,10/27/2019 03:30:00 AM,10/27/2019 05:45:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U1,UNIVERSITY,52XX BLOCK OF 17TH AVE NE,-122.309633136,47.66747694
2019-398925,11424094798,10/26/2019 03:46:00 AM,10/26/2019 04:46:00 AM,10/26/2019 05:49:42 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,SOUTH DELRIDGE,SW HENDERSON ST / 17TH AVE SW,-122.356449398,47.52286769
2019-398922,11422877062,10/26/2019 04:41:00 AM,,10/26/2019 05:37:31 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,25XX BLOCK OF WESTERN AVE,-122.350073833,47.61430799
2019-395957,11289248097,10/24/2019 12:29:00 AM,10/24/2019 12:37:00 AM,10/24/2019 05:30:55 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R3,GENESEE,SW DAKOTA ST / 42ND AVE SW,-122.385450777,47.5664913
2019-396068,11289212678,10/24/2019 05:00:00 AM,,10/24/2019 05:11:43 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,U,U2,UNIVERSITY,43XX BLOCK OF ROOSEVELT WAY NE,-122.317722691,47.66057874
2019-395970,11289211307,10/24/2019 12:58:00 AM,,10/24/2019 05:04:59 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,NORTHGATE,105XX BLOCK OF AURORA AVE N,-122.344706409,47.70579857
2019-394553,11162892322,10/23/2019 03:00:00 AM,10/23/2019 03:15:00 AM,10/23/2019 05:56:19 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E3,FIRST HILL,9XX BLOCK OF 4TH AVE,-122.332582819,47.60573106
2019-393156,11159375163,10/22/2019 01:00:00 AM,10/22/2019 03:00:00 AM,10/22/2019 05:24:51 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,E,E3,FIRST HILL,11XX BLOCK OF 4TH AVE,-122.333887749,47.60715815
2019-391945,11157367223,10/21/2019 04:25:00 AM,10/21/2019 04:40:00 AM,10/21/2019 05:42:40 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J2,BALLARD NORTH,77XX BLOCK OF 19TH AVE NW,-122.381082913,47.68593602
2019-390876,11148786986,10/20/2019 01:07:00 AM,10/20/2019 01:45:00 AM,10/20/2019 05:38:43 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 2ND AVE,-122.332251468,47.60201216
2019-389844,11146972771,10/19/2019 04:32:00 AM,10/19/2019 05:30:00 AM,10/19/2019 05:30:41 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,5XX BLOCK OF E PIKE ST,-122.324986088,47.61409149
2019-389821,11146954224,10/19/2019 03:38:00 AM,,10/19/2019 05:14:06 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,O,O3,GEORGETOWN,72XX BLOCK OF E MARGINAL WAY S,-122.317892566,47.53708722
2019-389843,11146944500,10/19/2019 04:31:00 AM,10/19/2019 05:00:00 AM,10/19/2019 05:02:07 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U2,UNIVERSITY,42XX BLOCK OF 8TH AVE NE,-122.319786358,47.65848896
2019-388366,11143758087,10/18/2019 03:20:00 AM,,10/18/2019 05:22:19 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R3,HILLMAN CITY,57XX BLOCK OF MARTIN LUTHER KING JR WAY S,-122.287586514,47.55049818
2019-386955,11138352123,10/17/2019 05:40:00 AM,,10/17/2019 05:43:54 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,97XX BLOCK OF DENSMORE AVE N,-122.337662089,47.70050503
2019-386918,11138397392,10/17/2019 02:30:00 AM,10/17/2019 02:40:00 AM,10/17/2019 05:34:16 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R2,CLAREMONT/RAINIER VISTA,29TH AVE S / S DAKOTA ST,-122.297848433,47.56608186
2019-385521,11131980267,10/16/2019 05:21:12 AM,,10/16/2019 05:21:20 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G1,FIRST HILL,MINOR AVE / JAMES ST,-122.321420762,47.60694734
2019-385564,11131976544,10/16/2019 02:34:00 AM,10/16/2019 03:15:00 AM,10/16/2019 05:09:19 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E3,FIRST HILL,9XX BLOCK OF CHERRY ST,-122.32484815,47.6065008
2019-384136,11125354396,10/15/2019 01:00:00 AM,10/15/2019 02:00:00 AM,10/15/2019 05:26:48 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E2,CAPITOL HILL,E MADISON ST / 10TH AVE,-122.3193478,47.61175788
2019-913659,11123175263,10/13/2019 02:45:00 AM,10/13/2019 02:45:00 AM,10/14/2019 05:55:32 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D1,BELLTOWN,22XX BLOCK OF 1ST AVE,-122.3458631,47.61299081
2019-913623,11121613411,10/04/2019 01:52:00 AM,10/04/2019 01:53:00 AM,10/13/2019 05:55:21 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N3,NORTHGATE,11XX BLOCK OF N 90TH ST,-122.34295091,47.69417658
2019-381402,11121893266,10/12/2019 07:16:00 PM,,10/13/2019 05:34:39 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,J,J3,ROOSEVELT/RAVENNA,77XX BLOCK OF SUNNYSIDE AVE N,-122.329378501,47.68595988
2019-381794,11121593085,10/13/2019 01:00:00 AM,,10/13/2019 05:17:32 AM,A,PERSON,SEX OFFENSES,Fondling,11D,S,O,O2,SODO,,0,0
2019-378873,11104898938,10/10/2019 07:30:00 PM,,10/11/2019 05:51:40 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,G,G3,MADRONA/LESCHI,33XX BLOCK OF S DAY ST,-122.289813361,47.58999264
2019-379154,11104890560,10/11/2019 02:20:00 AM,,10/11/2019 05:34:50 AM,A,PROPERTY,ROBBERY,Robbery,120,N,N,N2,BITTERLAKE,120XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2019-379177,11104874131,10/07/2019 07:00:00 PM,10/11/2019 04:00:00 AM,10/11/2019 05:23:14 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B3,FREMONT,9XX BLOCK OF N NORTHLAKE WAY,-122.345977592,47.64864285
2019-379172,11104875129,10/10/2019 01:00:00 PM,10/11/2019 05:11:00 AM,10/11/2019 05:17:48 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,9XX BLOCK OF DAVIS PL S,-122.307364381,47.59378377
2019-375574,10738236511,10/08/2019 01:05:00 PM,,10/09/2019 05:32:39 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,G,G2,CENTRAL AREA/SQUIRE PARK,22XX BLOCK OF E MADISON ST,-122.303098812,47.61879546
2019-376357,10739761500,10/09/2019 04:50:00 AM,,10/09/2019 05:31:35 AM,A,PROPERTY,LARCENY-THEFT,Pocket-picking,23A,W,K,K1,DOWNTOWN COMMERCIAL,8XX BLOCK OF 3RD AVE,-122.333040381,47.60455383
2019-372819,10573059082,10/06/2019 02:30:00 AM,10/06/2019 03:30:00 AM,10/06/2019 05:07:11 AM,A,PROPERTY,ROBBERY,Robbery,120,S,S,S3,RAINIER VIEW,107XX BLOCK OF 57TH AVE S,-122.261303057,47.50426144
2019-371411,10572001517,10/05/2019 12:39:00 AM,10/05/2019 04:42:00 AM,10/05/2019 05:40:22 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E3,FIRST HILL,BROADWAY / CHERRY ST,-122.320754794,47.60807347
2019-371512,10572096600,10/05/2019 03:18:00 AM,10/05/2019 03:32:00 AM,10/05/2019 05:37:03 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O1,SODO,COLORADO AVE S / S SPOKANE ST,-122.336786012,47.57138126
2019-370171,10570176721,10/04/2019 04:15:00 AM,10/04/2019 04:24:00 AM,10/04/2019 05:39:08 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,N,N1,BITTERLAKE,140XX BLOCK OF GREENWOOD AVE N,-122.35556215,47.73007148
2019-370166,10570171894,10/04/2019 04:11:00 AM,,10/04/2019 05:32:02 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B2,FREMONT,41XX BLOCK OF PALATINE AVE N,-122.35650651,47.65704048
2019-364816,10533618319,09/23/2019 03:53:00 PM,,10/01/2019 05:52:16 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,L,L1,NORTHGATE,117XX BLOCK OF 16TH AVE NE,-122.31118511,47.71487183
2019-365915,10533592373,10/01/2019 04:10:00 AM,,10/01/2019 05:09:32 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q3,QUEEN ANNE,6XX BLOCK OF 3RD AVE W,-122.360623997,47.6251978
2019-912833,10522528771,09/24/2019 10:36:00 PM,09/24/2019 10:36:00 PM,09/29/2019 05:47:59 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,C,C1,EASTLAKE - EAST,12XX BLOCK OF 10TH AVE E,-122.320207871,47.63138408
2019-912832,10522524851,09/22/2019 03:05:00 PM,09/27/2019 06:00:00 PM,09/29/2019 05:41:12 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q2,QUEEN ANNE,12XX BLOCK OF 5TH AVE N,-122.34749589,47.63101033
2019-363426,10522531978,09/27/2019 04:00:00 PM,09/28/2019 11:00:00 PM,09/29/2019 05:39:12 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,D,D3,SLU/CASCADE,4XX BLOCK OF BOREN AVE N,-122.335842718,47.62261533
2019-363599,10522566743,09/29/2019 03:24:00 AM,,09/29/2019 05:30:42 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF 8TH AVE S,-122.322453466,47.59708944
2019-363597,10522587694,09/29/2019 02:50:00 AM,09/29/2019 03:00:00 AM,09/29/2019 05:23:24 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R2,CLAREMONT/RAINIER VISTA,27XX BLOCK OF S HANFORD ST,-122.297557386,47.57507916
2019-363604,10522520316,09/29/2019 03:39:00 AM,,09/29/2019 05:16:39 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W1,ALKI,25XX BLOCK OF 57TH AVE SW,-122.405220148,47.58034605
2019-912830,10522510337,09/23/2019 12:00:00 AM,09/23/2019 12:00:00 AM,09/29/2019 05:15:22 AM,A,PROPERTY,LARCENY-THEFT,Pocket-picking,23A,W,K,K2,PIONEER SQUARE,5XX BLOCK OF 1ST AVE S,-122.334191713,47.59738019
2019-361177,10517453941,09/26/2019 10:00:00 PM,,09/28/2019 05:59:26 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,G,G2,JUDKINS PARK/NORTH BEACON HILL,20XX BLOCK OF S JACKSON ST,-122.305477601,47.59925977
2019-360867,10490452898,09/26/2019 10:30:00 PM,09/27/2019 02:45:00 AM,09/27/2019 05:33:45 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,CAPITOL HILL,MARION ST / BOYLSTON AVE,-122.321158345,47.61001651
2019-359458,10486057603,09/26/2019 01:20:00 AM,09/26/2019 03:51:00 AM,09/26/2019 05:44:38 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,M,M1,BELLTOWN,1XX BLOCK OF STEWART ST,-122.340897755,47.61061932
2019-356591,10402339253,09/24/2019 02:00:00 AM,09/24/2019 05:05:00 AM,09/24/2019 05:56:01 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q3,SLU/CASCADE,1XX BLOCK OF 4TH AVE N,-122.348892068,47.61916008
2019-356542,10402325084,09/24/2019 04:00:00 AM,,09/24/2019 05:26:46 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,GREENWOOD,N 88TH ST / LINDEN AVE N,-122.347227859,47.69274542
2019-352535,10395135778,09/20/2019 07:00:00 PM,09/20/2019 08:00:00 PM,09/21/2019 05:58:08 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K3,PIONEER SQUARE,3XX BLOCK OF 2ND AVE S,-122.330807495,47.60046424
2019-352978,10395120355,09/21/2019 04:01:00 AM,09/21/2019 05:30:00 AM,09/21/2019 05:23:47 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,C,C1,CAPITOL HILL,1XX BLOCK OF 15TH AVE E,-122.312733013,47.61909217
2019-349101,10391726116,09/17/2019 03:00:00 PM,09/18/2019 10:20:00 AM,09/19/2019 05:58:45 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B2,BALLARD SOUTH,NW 45TH ST / 8TH AVE NW,-122.366173732,47.6614611
2019-348749,10375098083,09/18/2019 04:41:00 AM,,09/18/2019 05:47:19 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,1XX BLOCK OF BELL ST,-122.346083207,47.61370749
2019-347356,10372771628,09/16/2019 11:53:00 PM,09/17/2019 12:45:00 AM,09/17/2019 05:28:13 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D2,SLU/CASCADE,JOHN ST / DEXTER AVE N,-122.342391708,47.61971961
2019-345064,10369959217,09/15/2019 03:20:00 AM,09/15/2019 03:20:00 AM,09/15/2019 05:26:05 AM,A,PROPERTY,FRAUD OFFENSES,Credit Card/Automated Teller Machine Fraud,26B,W,Q,Q3,SLU/CASCADE,3XX BLOCK OF BROAD ST,-122.349606733,47.61916268
2019-345031,10369950328,09/15/2019 02:16:03 AM,,09/15/2019 05:02:15 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D3,SLU/CASCADE,FAIRVIEW AVE N / MERCER ST,-122.334285132,47.62426535
