Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2012-306281,7650233148,09/11/2012 03:14:00 AM,,09/11/2012 03:14:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,N,N3,NORTHGATE,105XX BLOCK OF AURORA AVE N,-122.344706409,47.70579857
2012-306260,7660717510,09/11/2012 03:10:00 AM,09/11/2012 03:10:00 AM,09/11/2012 03:10:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,N,N,N3,NORTHGATE,100XX BLOCK OF STONE AVE N,-122.341968785,47.70232932
2012-304868,7657949754,09/10/2012 03:35:00 AM,,09/10/2012 03:35:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,D,D3,SLU/CASCADE,1XX BLOCK OF YALE AVE N,-122.330414998,47.61919797
2012-304837,7697521377,09/10/2012 02:23:00 AM,,09/10/2012 03:33:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,PIONEER SQUARE,OCCIDENTAL AVE S / S WASHINGTON ST,-122.332876714,47.60088159
2012-304853,7679686598,09/10/2012 03:03:00 AM,,09/10/2012 03:03:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,M,M2,DOWNTOWN COMMERCIAL,7TH AVE / PIKE ST,-122.333353803,47.61160635
2012-304853,7679686600,09/10/2012 03:03:00 AM,,09/10/2012 03:03:00 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,W,M,M2,DOWNTOWN COMMERCIAL,7TH AVE / PIKE ST,-122.333353803,47.61160635
2012-303708,7685640077,09/09/2012 03:40:00 AM,,09/09/2012 03:43:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S3,RAINIER BEACH,51ST AVE S / RAINIER AVE S,-122.269718995,47.52014717
2012-303613,7630333794,09/09/2012 01:45:00 AM,09/09/2012 01:50:00 AM,09/09/2012 03:23:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D1,BELLTOWN,23XX BLOCK OF 1ST AVE,-122.347163622,47.61375921
2012-303692,7687129754,09/09/2012 12:01:00 AM,09/09/2012 01:00:00 AM,09/09/2012 03:06:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D1,BELLTOWN,1XX BLOCK OF BELL ST,-122.346083207,47.61370749
2012-302307,7695360092,09/08/2012 03:36:00 AM,09/08/2012 03:36:00 AM,09/08/2012 03:36:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q3,QUEEN ANNE,MERCER ST / 1ST AVE N,-122.35540392,47.62457825
2012-302302,7648336759,09/08/2012 03:30:00 AM,,09/08/2012 03:30:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U1,SANDPOINT,21XX BLOCK OF NE 89TH ST,-122.304825916,47.69301675
2012-302283,7689810473,09/08/2012 03:00:00 AM,,09/08/2012 03:00:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S3,RAINIER VIEW,100XX BLOCK OF 64TH AVE S,-122.253530159,47.51068241
2012-299450,7637536992,09/06/2012 03:54:00 AM,,09/06/2012 03:54:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O1,SODO,UTAH AVE S / S HORTON ST,-122.335127513,47.57438573
2012-295587,7688088956,09/03/2012 04:37:00 AM,,09/04/2012 03:48:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q2,QUEEN ANNE,24XX BLOCK OF 6TH AVE W,-122.364936775,47.6405039
2012-296707,7697545522,09/04/2012 03:10:00 AM,,09/04/2012 03:37:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,SW,F,F3,HIGHLAND PARK,86XX BLOCK OF 14TH AVE SW,-122.353112432,47.5256052
2012-293144,7681794654,09/01/2012 02:30:00 AM,,09/01/2012 03:29:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,8XX BLOCK OF ALASKAN WAY,-122.337441357,47.60267489
2012-293135,7698075318,09/01/2012 03:05:00 AM,,09/01/2012 03:05:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C1,MILLER PARK,E DENNY WAY / 15TH AVE,-122.312742293,47.61852044
2012-290481,7629958359,08/30/2012 03:13:00 AM,,08/30/2012 03:13:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U1,UNIVERSITY,55XX BLOCK OF UNIVERSITY WAY NE,-122.313020826,47.66899467
2012-287709,7650502541,08/28/2012 03:00:00 AM,08/28/2012 03:10:00 AM,08/28/2012 03:10:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,E,E1,CAPITOL HILL,4XX BLOCK OF BROADWAY E,-122.320915228,47.6225585
2012-285090,7691865578,08/25/2012 11:34:00 PM,08/25/2012 11:38:00 PM,08/26/2012 03:35:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B2,FREMONT,1XX BLOCK OF N 36TH ST,-122.357129448,47.65284414
2012-283799,7692273476,08/25/2012 02:18:00 AM,,08/25/2012 03:35:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,D,D3,SLU/CASCADE,9XX BLOCK OF FAIRVIEW AVE N,-122.332464667,47.62748318
2012-282361,7631533774,08/24/2012 02:59:00 AM,,08/24/2012 03:54:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,N,N1,GREENWOOD,99XX BLOCK OF HOLMAN RD NW,-122.362729775,47.70139123
2012-282203,7699995873,08/23/2012 11:50:00 PM,,08/24/2012 03:34:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,GREENWOOD,AURORA AVE N / N 90TH ST,-122.344564967,47.69418567
2012-280971,7692654850,08/23/2012 03:13:00 AM,,08/23/2012 03:13:00 AM,A,PROPERTY,LARCENY-THEFT,Pocket-picking,23A,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S JACKSON ST / 5TH AVE S,-122.327666994,47.59919493
2012-278239,7674365673,08/21/2012 03:51:00 AM,,08/21/2012 03:51:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M3,DOWNTOWN COMMERCIAL,4XX BLOCK OF PIKE ST,-122.336128721,47.61044597
2012-278237,7667599077,08/20/2012 10:00:00 PM,,08/21/2012 03:46:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SW,F,F2,SOUTH DELRIDGE,16XX BLOCK OF SW HENDERSON ST,-122.355776918,47.52286889
2012-278237,7667599079,08/20/2012 10:00:00 PM,,08/21/2012 03:46:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F2,SOUTH DELRIDGE,16XX BLOCK OF SW HENDERSON ST,-122.355776918,47.52286889
2012-278217,7664097497,08/21/2012 03:33:00 AM,,08/21/2012 03:33:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,FREMONT,FREMONT AVE N / N 46TH ST,-122.350033909,47.66213558
2012-278217,7664097499,08/21/2012 03:33:00 AM,,08/21/2012 03:33:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,B,B2,FREMONT,FREMONT AVE N / N 46TH ST,-122.350033909,47.66213558
2012-278217,7664097501,08/21/2012 03:33:00 AM,,08/21/2012 03:33:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B2,FREMONT,FREMONT AVE N / N 46TH ST,-122.350033909,47.66213558
2012-278150,7672572424,08/21/2012 01:43:00 AM,,08/21/2012 03:25:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,E,E,E1,CAPITOL HILL,E THOMAS ST / HARVARD AVE E,-122.32222486,47.62106633
2012-903717,7699228117,08/20/2012 09:55:00 PM,08/20/2012 11:10:00 PM,08/21/2012 03:19:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E2,CAPITOL HILL,11TH AVE / E PINE ST,-122.31815944,47.61525439
2012-276767,7669629431,08/20/2012 12:45:00 AM,,08/20/2012 03:58:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,K,K2,PIONEER SQUARE,2XX BLOCK OF 1ST AVE S,-122.334183169,47.6004783
2012-276882,7666915320,08/19/2012 10:00:00 PM,08/20/2012 03:15:00 AM,08/20/2012 03:29:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,N,N3,NORTHGATE,103XX BLOCK OF MIDVALE AVE N,-122.343318488,47.70414369
2012-275828,7699208303,08/19/2012 03:05:00 AM,,08/19/2012 03:05:00 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,N,L,L3,SANDPOINT,38XX BLOCK OF NE 96TH ST,-122.287939379,47.69835277
2012-274485,7643640813,08/18/2012 03:35:00 AM,,08/18/2012 03:40:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B2,FREMONT,42XX BLOCK OF BAKER AVE NW,-122.359594271,47.65836188
2012-272944,7671922068,08/17/2012 03:20:00 AM,08/17/2012 03:20:00 AM,08/17/2012 03:20:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D2,SLU/CASCADE,8XX BLOCK OF VIRGINIA ST,-122.336165507,47.61605329
2012-271544,7676692267,08/16/2012 03:44:00 AM,,08/16/2012 03:44:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B2,PHINNEY RIDGE,62XX BLOCK OF 1ST AVE NW,-122.357445684,47.67500832
2012-271535,7674311237,08/16/2012 03:35:00 AM,,08/16/2012 03:35:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,E,E,E2,CAPITOL HILL,E PINE ST / 10TH AVE,-122.319465482,47.61524514
2012-270062,7691649459,08/15/2012 01:50:00 AM,,08/15/2012 03:10:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F1,HIGH POINT,56XX BLOCK OF 25TH AVE SW,-122.364336393,47.55102073
2012-268736,7694925784,08/14/2012 03:36:00 AM,,08/14/2012 03:57:00 AM,A,PROPERTY,ROBBERY,Robbery,120,N,L,L2,NORTHGATE,91XX BLOCK OF ROOSEVELT WAY NE,-122.317592104,47.69537811
2012-267373,7687784615,08/13/2012 03:46:00 AM,,08/13/2012 03:46:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U1,UNIVERSITY,7XX BLOCK OF NE 56TH ST,-122.320733005,47.66932526
2012-267373,7687784617,08/13/2012 03:46:00 AM,,08/13/2012 03:46:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U1,UNIVERSITY,7XX BLOCK OF NE 56TH ST,-122.320733005,47.66932526
2012-266240,7664959721,08/12/2012 03:27:00 AM,08/12/2012 03:27:00 AM,08/12/2012 03:27:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D3,SLU/CASCADE,2XX BLOCK OF YALE AVE N,-122.330420408,47.62024434
2012-264818,7658884617,08/11/2012 03:14:00 AM,,08/11/2012 03:14:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,W,K,K2,PIONEER SQUARE,S WASHINGTON ST / 2ND AVE S,-122.331571723,47.60087926
2012-264671,7699670359,08/11/2012 12:45:00 AM,,08/11/2012 03:02:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B1,BALLARD SOUTH,52XX BLOCK OF SHILSHOLE AVE NW,-122.38310615,47.66508479
2012-263315,7642697389,08/10/2012 02:31:00 AM,,08/10/2012 03:26:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M2,DOWNTOWN COMMERCIAL,16XX BLOCK OF 3RD AVE,-122.339120538,47.61120103
2012-261949,7690636454,08/08/2012 11:00:00 PM,08/09/2012 03:30:00 AM,08/09/2012 03:44:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,D,D3,EASTLAKE - WEST,1XX BLOCK OF E LYNN ST,-122.326499841,47.63972713
2012-260818,7655495194,08/07/2012 10:00:00 AM,,08/09/2012 03:17:00 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R1,NORTH BEACON HILL,S DEARBORN ST / 10TH AVE S,-122.31921545,47.59582498
2012-260593,7669849322,08/08/2012 03:05:00 AM,08/08/2012 03:23:00 AM,08/08/2012 03:23:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,5XX BLOCK OF E DENNY WAY,-122.324645305,47.61848551
2012-259198,7638611163,08/07/2012 03:35:00 AM,,08/07/2012 03:40:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,SW,F,F2,SOUTH DELRIDGE,90XX BLOCK OF DELRIDGE WAY SW,-122.359626596,47.52233423
2012-259169,7674472103,08/06/2012 10:00:00 PM,08/07/2012 02:35:00 AM,08/07/2012 03:31:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,SW,F,F1,NORTH DELRIDGE,59XX BLOCK OF 16TH AVE SW,-122.35483057,47.54925839
2012-257805,7666553809,08/06/2012 01:18:00 AM,,08/06/2012 03:15:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,S,S2,BRIGHTON/DUNLAP,79XX BLOCK OF RAINIER AVE S,-122.26998958,47.53096562
2012-256647,7626844360,08/05/2012 03:15:00 AM,,08/05/2012 03:32:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M2,SLU/CASCADE,OLIVE WAY / 5TH AVE,-122.337393601,47.61266535
2012-256637,7638610922,08/05/2012 03:14:00 AM,,08/05/2012 03:14:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N2,BITTERLAKE,AURORA AVE N / N 143RD ST,-122.345077063,47.73230966
2012-256632,7643938425,08/05/2012 03:06:00 AM,,08/05/2012 03:08:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,NORTHGATE,N NORTHGATE WAY / N 105TH ST,-122.338647882,47.70509507
2012-256506,7699708441,08/05/2012 01:28:00 AM,08/05/2012 01:28:00 AM,08/05/2012 03:03:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,4XX BLOCK OF MAYNARD AVE S,-122.325056926,47.59877133
2012-255044,7657825039,08/04/2012 03:25:00 AM,,08/04/2012 03:25:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R1,NORTH BEACON HILL,14XX BLOCK OF S COLUMBIAN WAY,-122.314648962,47.57188728
2012-255034,7627740454,08/04/2012 02:45:00 AM,08/04/2012 02:45:00 AM,08/04/2012 03:05:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M1,BELLTOWN,1ST AVE / VIRGINIA ST,-122.342612491,47.61106822
2012-253373,7652300844,08/03/2012 03:10:00 AM,08/03/2012 03:38:00 AM,08/03/2012 03:38:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E2,CAPITOL HILL,9XX BLOCK OF E PIKE ST,-122.32011358,47.61408041
2012-253364,7695139661,08/03/2012 03:31:00 AM,,08/03/2012 03:31:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,NORTHGATE,17XX BLOCK OF N NORTHGATE WAY,-122.337298792,47.70587544
2012-260399,7644698281,08/02/2012 03:46:00 AM,,08/02/2012 03:46:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,S,R,R3,COLUMBIA CITY,52XX BLOCK OF 35TH AVE S,-122.289418452,47.55482146
2012-260399,7644698282,08/02/2012 03:46:00 AM,,08/02/2012 03:46:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,R,R3,COLUMBIA CITY,52XX BLOCK OF 35TH AVE S,-122.289418452,47.55482146
2012-260399,7644698283,08/02/2012 03:46:00 AM,,08/02/2012 03:46:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,R,R3,COLUMBIA CITY,52XX BLOCK OF 35TH AVE S,-122.289418452,47.55482146
2012-251861,7671506066,08/02/2012 03:32:00 AM,,08/02/2012 03:32:00 AM,B,SOCIETY,"FAMILY OFFENSES, NONVIOLENT","Family Offenses, Nonviolent",90F,S,S,S3,RAINIER BEACH,,0,0
2012-250403,7688217940,08/01/2012 03:29:00 AM,,08/01/2012 03:29:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R2,MOUNT BAKER,15XX BLOCK OF 23RD AVE S,-122.302350718,47.5893443
2012-250402,7656566384,08/01/2012 03:26:00 AM,,08/01/2012 03:26:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,81XX BLOCK OF 22ND AVE SW,-122.361804459,47.52918094
2012-246573,7656770572,07/28/2012 11:30:00 PM,07/29/2012 03:30:00 AM,07/29/2012 03:35:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,S,S,S2,BRIGHTON/DUNLAP,68XX BLOCK OF RAINIER AVE S,-122.272185904,47.54158416
2012-246573,7656770570,07/28/2012 11:30:00 PM,07/29/2012 03:30:00 AM,07/29/2012 03:35:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S2,BRIGHTON/DUNLAP,68XX BLOCK OF RAINIER AVE S,-122.272185904,47.54158416
2012-245161,7689069531,07/28/2012 03:09:00 AM,,07/28/2012 03:09:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N3,NORTHGATE,105XX BLOCK OF AURORA AVE N,-122.344706409,47.70579857
2012-903060,7694519617,07/27/2012 10:00:00 PM,07/28/2012 02:00:00 AM,07/28/2012 03:05:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,CAPITOL HILL,BOYLSTON AVE / SENECA ST,-122.323113442,47.61215849
2012-243509,7656959326,07/27/2012 01:55:00 AM,07/27/2012 02:14:00 AM,07/27/2012 03:32:00 AM,A,PERSON,SEX OFFENSES,Rape,11A,W,M,M2,DOWNTOWN COMMERCIAL,,0,0
2012-243480,7681059919,07/27/2012 02:42:00 AM,,07/27/2012 03:09:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2012-240584,7687809995,07/25/2012 02:22:00 AM,07/25/2012 03:18:00 AM,07/25/2012 03:18:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,M,M3,DOWNTOWN COMMERCIAL,PIKE ST / 4TH AVE,-122.336683423,47.61021404
2012-240612,7640344251,07/25/2012 03:06:00 AM,,07/25/2012 03:06:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,U,U2,UNIVERSITY,9TH AVE NE / NE 47TH ST,-122.318397717,47.66312454
2012-237849,7690889604,07/23/2012 02:54:00 AM,,07/23/2012 03:22:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,PIONEER SQUARE,1XX BLOCK OF S WASHINGTON ST,-122.334853729,47.60088454
2012-199408,7666842154,06/25/2012 04:03:00 AM,,07/22/2012 03:51:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W1,NORTH ADMIRAL,30XX BLOCK OF SW HARBOR LN,-122.37234051,47.57687953
2012-235813,7681970222,07/21/2012 01:25:00 PM,,07/22/2012 03:39:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,S,S3,RAINIER BEACH,92XX BLOCK OF RAINIER AVE S,-122.268030094,47.51985178
2012-236677,7688089648,07/22/2012 01:16:00 AM,07/22/2012 03:00:00 AM,07/22/2012 03:00:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q3,SLU/CASCADE,5TH AVE N / BROAD ST,-122.347601312,47.62090802
2012-235399,7648636568,07/21/2012 03:32:00 AM,,07/21/2012 03:32:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S3,RAINIER BEACH,94XX BLOCK OF RAINIER AVE S,-122.263933868,47.5199755
2012-235377,7641669808,07/21/2012 03:06:00 AM,,07/21/2012 03:06:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B2,FREMONT,6XX BLOCK OF N 34TH ST,-122.350525379,47.64970651
2012-233826,7649239947,07/19/2012 11:00:00 PM,07/20/2012 01:30:00 AM,07/20/2012 03:27:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,J,J2,GREENWOOD,1XX BLOCK OF NW 83RD ST,-122.35931241,47.68911169
2012-233826,7649239949,07/19/2012 11:00:00 PM,07/20/2012 01:30:00 AM,07/20/2012 03:27:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,J,J2,GREENWOOD,1XX BLOCK OF NW 83RD ST,-122.35931241,47.68911169
2012-233892,7699303683,07/20/2012 03:12:00 AM,,07/20/2012 03:12:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,L,L1,NORTHGATE,12XX BLOCK OF NE 143RD ST,-122.314070854,47.73213862
2012-232458,7675423487,07/19/2012 03:57:00 AM,,07/19/2012 03:57:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B2,BALLARD SOUTH,9TH AVE NW / NW 64TH ST,-122.368730104,47.67526877
2012-231053,7658595394,07/18/2012 03:31:00 AM,,07/18/2012 03:31:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,28XX BLOCK OF NW 56TH ST,-122.394261921,47.66946631
2012-229523,7672242351,07/17/2012 03:08:00 AM,,07/17/2012 03:08:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS,106XX BLOCK OF 31ST AVE SW,-122.372158483,47.50727403
2012-227043,7688734969,07/14/2012 03:30:00 PM,07/15/2012 02:30:00 AM,07/15/2012 03:42:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,W,W2,ALASKA JUNCTION,CALIFORNIA AVE SW / SW ALASKA ST,-122.386778111,47.56110647
2012-226987,7639903650,07/15/2012 02:25:00 AM,,07/15/2012 03:34:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,PIONEER SQUARE,9XX BLOCK OF OCCIDENTAL AVE S,-122.333268686,47.5938359
2012-224041,7657481811,07/13/2012 02:25:00 AM,,07/13/2012 03:56:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,B,B1,BALLARD SOUTH,54XX BLOCK OF 15TH AVE NW,-122.376215075,47.66827912
2012-224074,7696957244,07/13/2012 03:15:00 AM,07/13/2012 03:35:00 AM,07/13/2012 03:35:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M1,DOWNTOWN COMMERCIAL,12XX BLOCK OF 2ND AVE,-122.336760486,47.60694243
2012-224072,7645888928,07/13/2012 03:30:00 AM,07/13/2012 03:30:00 AM,07/13/2012 03:30:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,S,R,R1,NORTH BEACON HILL,10XX BLOCK OF 12TH AVE S,-122.317280768,47.59268664
2012-224072,7645888929,07/13/2012 03:30:00 AM,07/13/2012 03:30:00 AM,07/13/2012 03:30:00 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug Equipment Violations,35B,S,R,R1,NORTH BEACON HILL,10XX BLOCK OF 12TH AVE S,-122.317280768,47.59268664
2012-224062,7684636514,07/13/2012 02:50:00 AM,,07/13/2012 03:10:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S3,RAINIER VIEW,S COOPER ST / RENTON AVE S,-122.261885578,47.51176332
2012-222643,7666475027,07/12/2012 03:46:00 AM,,07/12/2012 03:46:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,U,U1,UNIVERSITY,NE 50TH ST / 7TH AVE NE,-122.320702906,47.66495773
2012-222617,7644659280,07/12/2012 03:00:00 AM,,07/12/2012 03:45:00 AM,A,PROPERTY,LARCENY-THEFT,Theft of Motor Vehicle Parts or Accessories,23G,N,B,B1,BALLARD SOUTH,62XX BLOCK OF 26TH AVE NW,-122.390137124,47.67418777
2012-222637,7653278141,07/12/2012 03:37:00 AM,,07/12/2012 03:37:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S WELLER ST / 7TH AVE S,-122.323756789,47.59751089
2012-222541,7628339274,07/11/2012 11:30:00 PM,07/12/2012 01:02:00 AM,07/12/2012 03:15:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,9XX BLOCK OF 4TH AVE,-122.332582819,47.60573106
2012-222624,7653306126,07/12/2012 03:14:00 AM,,07/12/2012 03:14:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B3,WALLINGFORD,39XX BLOCK OF LATONA AVE NE,-122.325698119,47.65521235
